0,"110001011111010101010100101000101101011010101101001010111011101101011011000110100101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
1,"110001011111010101011100101000101101011010101101001010111010010111011011000010100101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
2,"110001011111010101010100101000101101011010101101001010111010010101011011000010100101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
3,"110001011111010101010100101000101101011010101101001010111011101101011011000110000101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
4,"110001011111010101010100011000101101011010101101001010111011101101101011000010100101111000101111011111010101000100110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
5,"110001011111010101010100101000101101011010101101001010111011101101011011000110000101111000101111011111010101000100110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
6,"110001011111010101010100101000101101011010101101001010111011101101011011000110010101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
7,"110001011111010101010100101000101101011010101101001010111010010111011011000010100101111000101111011111010101000100110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
8,"110001011111010101010100011000101101011010101101001010111010010111101011000010100101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
9,"110001011111010101010100101000101101011010101101001010111011101111011011000110010101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
10,"110001011111010101010100101000101101011010101101001010111011101111011011000010100101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
11,"110001011111010101010100101000101101011010101101001010111011101101101011000010100101111000101111011111010101000100010101101001011111010010101101111000010011101001011010001010111011",0.0,0.7
12,"110001011111010101010100101000101101011010101101001010111011101101101011000010100101111000101111011111010101000100010101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
13,"110001011111010101011100011010101101011010101101001010111011101101101011000010100101111000101111011111010101100100110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
14,"110001011111010101010100101000101101011010101101001010111011101101101011000010000101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
15,"110001011111010101010100101000101101011010101101001010111011101101101011000110010101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
16,"110001011111010101010100011000101101011010101101001010111011101101101011000010000101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
17,"110001011111010101010100001000101101011010101101001010111011101101101011000010100101111000101111011111010101000100010111101001011111010010101101111000010011101001011010001010111001",0.0,0.7
18,"110001011111010101010100101000101101011010101101001010111011101101011011000010100101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
19,"110001011111010101010100011010101101011010101101001010111011101101101011000010100101111000101111011111010101000100010111101001011111010010101101111000010011101001011010001010111001",0.0,0.7
20,"110001011111010101010100011000101101011010101101001010111011101101101011000010100101111000101111011111011101000100010111101001011111010010101101111000010011101001011010001010111001",0.0,0.7
21,"110001011111010101010100011010101101011010101101001010111011101101101011000010100101111000101111011111011101000100010111101001011111010010101101111000010011101001011010001010111001",0.0,0.7
22,"110001011111010101010100001000101101011010101101001010111011110111011011000010100101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
23,"110001011111010101010100011000101101011010101101001010111011101101101011000010100101111000101111011111010101100100010101101001011111010010101101111000010011101001011010001010111011",0.0,0.7
24,"110001011111010101010100011000101101011010101101001010111011101101101011000010100101111000101111011111010101101010010101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
25,"110001011111010101010100001000101101011010101101001010111010010111011011000010100101111000101111011111010101100100010101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
26,"110001011111010101010100101000101101011010101101001010111011101101101011000010100101111000101111011111010101101010010101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
27,"110001011111010101011100011010101101011010101101001010111011101101101011000010100101111000101111011111010101100100010101101001011111010010101101111000010011101001011010001010111011",0.0,0.7
28,"110001011111010101010100011000101101011010101101001010111010010111011011000010100101111000101111011111010101100100010101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
29,"110001011111010101010100011000101101011010101101001010111010010111011011000110100101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
30,"110001011111010101010100001000101101011010101101001010111010010111011011000010100101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
31,"110001011111010101011100101000101101011010101101001010111011101101101011000010100101111001101111011111010101101010110101101001011111010010101101111000010011101001011010001010111011",0.0,0.7
32,"110001011111010101010100011010101101011010101101001010111011101101101011000010100101111000101111011111010101100100010101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
33,"110001011111010101011100011010101101011010101101001010111011101101101011000010100101111000101111011110111101000100010101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
34,"110001011111010101010100011000101101011010101101001010111011110111011011000010100101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
35,"110001011111010101010100011000101101011010101101001010111010010101101011000010100101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111011",0.0,0.7
36,"110001011111010101011100011010101101011010101101001010111011101101101011000010100101111000101111011111010101100100010101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
37,"110001011111010101010100011000101101011010101101001010111011101101101011000010100101111000101111011111010101100100110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
38,"110001011111010101011100101000101101011010101101001010111010010101101011000010100101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111011",0.0,0.7
39,"110001011111010101011100101000101101011010101101001010111010010111011011000010100101111000101111011111010101100100010101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
40,"110001011111010101011100101000101101011010101101001010111011101101101011000010100101111000101111011111010101100100010101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
41,"110001011111010101010100011000101101011010101101001010111011101101101011000010100101111001101101011111010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
42,"110001011111010101011100101000101101011010101101001010111011101101101011000010100101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
43,"110001011111010101010100011000101101011010101101001010111010010101101011000010100101111000101111011111010101100100010101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
44,"110001011111010101011100101000101101011010101101001010111011101101101011000010100101111000101111011111010101100100010111101001011111010010101101111000010011101001011010001010111011",0.0,0.7
45,"110001011111010101010100101000101101011010101101001010111011101101101011000010100101111000101111011111010101100100110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
46,"110001011111010101010100101000101101011010101101001010111011101101101011000010100101111000101111011111010101101010010111101001011111010010101101111000010011101001011010001010111001",0.0,0.7
47,"110001011111010101010100101000101101011010101101001010111011101101101011000010100101111000101111011111010101100100010101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
48,"110001011111010101010100011000101101011010101101001010111010010111011011000010100101111000101111011111010101101010110111101001011111010010101101111000010011101001011010001010111001",0.0,0.7
49,"110001011111010101010100011000101101011010101101001010111010010111011011000010100101111000101111011111010101100100010111101001011111010010101101111000010011101001011010001010111001",0.0,0.7
50,"110001011111010101010100011000101101011010101101001010111011101101101011000010100101111000101111011111010101100100010101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
51,"110001011111010101010100011000101101011010101101001010111011101101101011000010100101111000101111011111010101100100010111101001011111010010101101111000010011101001011010001010111001",0.0,0.7
52,"110001011111010101010100011000101101011010101101001010111010010111101011000010100101111000101111011011010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
53,"110001011111010101010100011000101101011010101101001010111010010101101011000010100101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
54,"110001011111010101010100101000101101011010101101001010111010010111101011000010100101111000101111011011010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
55,"110001011111010101010100011000101101011010101101001010111011101101101011000010100101111000101111011011010101101100010111101001011111010010101101111000010011101001011010001010111001",0.0,0.7
56,"110001011111010101010100011000101101011010101101001010111010010111011011000010100101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
57,"110001011111010101010100101000101101011010101101001010111010010111101011000010100101111000101111011111010101101010110111101001011111010010101101111000010011101001011010001010111001",0.0,0.7
58,"110001011111010101010100101000101101011010101101001010111011101101101011000010100101111000101111011011010101101100010111101001011111010010101101111000010011101001011010001010111001",0.0,0.7
59,"110001011111010101010100101000101101011010101101001010111010010111011011000110000101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111001",0.0,0.7
60,"110001011111010101011100011010101101011010101101001010111011101101101011000010100101111000101111011010110101101010110101101001011111010010101101111000010011101001011010001010111011",0.0,0.7
61,"110001011111010101010100011000101101011010101101001010111011101101101011000010100101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111011",0.0,0.7
62,"110001011111010101011100001000101101011010101101001010111011101101101011000010100101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111011",0.0,0.7
63,"110001011111010101010100101000101101011010101101001010111010010111011011000010100101111000101111011111010101101100010111101001011111010010101101111000010011101001011010001010111001",0.0,0.7
64,"110001011111010101010100101000101101011010101101001010111010010111101011000010100101111000101111011111010101101100010111101001011111010010101101111000010011101001011010001010111001",0.0,0.7
65,"110001011111010101011100011000101101011010101101001010111011101101101011000010100101111000101111011111010101101010110101101001011111010010101101111000010011101001011010001010111011",0.0,0.7
66,"110001011111010101010100101000101101011010101101001010111010010111101011000010100101111000101111011011010101101100010111101001011111010010101101111000010011101001011010001010111001",0.0,0.7
